"TRANSPORT_TYPE";"TRANSPORT_MEAN";"TRAVEL_REASON";"SOCIO_DEMO_VARIABLE_TYPE";"SOCIO_DEMO_VARIABLE";"PERIOD_REF";"UNIT_MEAS";"VALUE";"OBS_CONFIDENCE";"OBS_STATUS"
"TOT";"TOT";"SCHOOL";"GEO";"CH02";2021;"MIN";3.7840;0.2926;"A"
"TOT";"TOT";"SCHOOL";"GEO";"CH02";2021;"NBSTAGE";0.3340;0.0221;"A"
"TOT";"TOT";"SCHOOL";"GEO";"CH03";2021;"KM";1.3783;0.5279;"A"
"TOT";"TOT";"SCHOOL";"GEO";"CH03";2021;"MIN";3.8238;0.5470;"A"
"TOT";"TOT";"SCHOOL";"GEO";"CH03";2021;"NBSTAGE";0.3194;0.0332;"A"
"TOT";"TOT";"SCHOOL";"GEO";"CH04";2021;"KM";1.2734;0.2808;"A"
"TOT";"TOT";"SCHOOL";"GEO";"CH04";2021;"MIN";3.9197;0.4799;"A"
"TOT";"TOT";"SCHOOL";"GEO";"CH04";2021;"NBSTAGE";0.3404;0.0349;"A"
"TOT";"TOT";"SCHOOL";"GEO";"CH05";2021;"KM";1.6902;0.3163;"A"
"TOT";"TOT";"SCHOOL";"GEO";"CH05";2021;"MIN";4.0331;0.4037;"A"
"TOT";"TOT";"SCHOOL";"GEO";"CH05";2021;"NBSTAGE";0.3200;0.0284;"A"
"TOT";"TOT";"SCHOOL";"GEO";"CH06";2021;"KM";1.4472;0.2477;"A"
"TOT";"TOT";"SCHOOL";"GEO";"CH06";2021;"MIN";4.1167;0.4389;"A"
"TOT";"TOT";"SCHOOL";"GEO";"CH06";2021;"NBSTAGE";0.3312;0.0328;"A"
"TOT";"TOT";"SCHOOL";"GEO";"CH07";2021;"KM";0.8814;0.2609;"A"
"TOT";"TOT";"SCHOOL";"GEO";"CH07";2021;"MIN";3.5252;0.6680;"A"
"TOT";"TOT";"SCHOOL";"GEO";"CH07";2021;"NBSTAGE";0.2907;0.0498;"A"
"TOT";"TOT";"SCHOOL";"LANG_REG";"DE_REG";2021;"KM";1.4177;0.1545;"A"
"TOT";"TOT";"SCHOOL";"LANG_REG";"DE_REG";2021;"MIN";3.8417;0.1984;"A"
"TOT";"TOT";"SCHOOL";"LANG_REG";"DE_REG";2021;"NBSTAGE";0.3176;0.0134;"A"
"TOT";"TOT";"SCHOOL";"LANG_REG";"FR_REG";2021;"KM";1.5203;0.1744;"A"
"TOT";"TOT";"SCHOOL";"LANG_REG";"FR_REG";2021;"MIN";4.5581;0.2817;"A"
"TOT";"TOT";"SCHOOL";"LANG_REG";"FR_REG";2021;"NBSTAGE";0.4285;0.0240;"A"
"TOT";"TOT";"SCHOOL";"LANG_REG";"IT_REG";2021;"KM";0.9077;0.2600;"A"
"TOT";"TOT";"SCHOOL";"LANG_REG";"IT_REG";2021;"MIN";3.5169;0.6495;"A"
"TOT";"TOT";"SCHOOL";"LANG_REG";"IT_REG";2021;"NBSTAGE";0.2933;0.0500;"A"
"TOT";"TOT";"SCHOOL";"LANG_REG";"RO_REG";2021;"KM";0.2797;0.3168;"U"
"TOT";"TOT";"SCHOOL";"LANG_REG";"RO_REG";2021;"MIN";1.2059;1.0215;"A"
"TOT";"TOT";"SCHOOL";"LANG_REG";"RO_REG";2021;"NBSTAGE";0.1175;0.1044;"A"
"TOT";"TOT";"SCHOOL";"URB_RUR";"URB_MUN";2021;"KM";1.2909;0.1612;"A"
"TOT";"TOT";"SCHOOL";"URB_RUR";"URB_MUN";2021;"MIN";3.7816;0.1939;"A"
"TOT";"TOT";"SCHOOL";"URB_RUR";"URB_MUN";2021;"NBSTAGE";0.3280;0.0132;"A"
"TOT";"TOT";"SCHOOL";"URB_RUR";"INT_MUN";2021;"KM";1.5988;0.2374;"A"
"TOT";"TOT";"SCHOOL";"URB_RUR";"INT_MUN";2021;"MIN";4.2975;0.3797;"A"
"TOT";"TOT";"SCHOOL";"URB_RUR";"INT_MUN";2021;"NBSTAGE";0.3689;0.0301;"A"
"TOT";"TOT";"SCHOOL";"URB_RUR";"RUR_MUN";2021;"KM";1.6827;0.2107;"A"
"TOT";"TOT";"SCHOOL";"URB_RUR";"RUR_MUN";2021;"MIN";4.4664;0.4200;"A"
"TOT";"TOT";"SCHOOL";"URB_RUR";"RUR_MUN";2021;"NBSTAGE";0.3722;0.0304;"A"
"TOT";"TOT";"SCHOOL";"HHTYP";"HH1";2021;"KM";0.4610;0.1273;"A"
"TOT";"TOT";"SCHOOL";"HHTYP";"HH1";2021;"MIN";0.9151;0.2035;"A"
"TOT";"TOT";"SCHOOL";"HHTYP";"HH1";2021;"NBSTAGE";0.0561;0.0133;"A"
"TOT";"TOT";"SCHOOL";"HHTYP";"HH2";2021;"KM";0.5633;0.1664;"A"
"TOT";"TOT";"SCHOOL";"HHTYP";"HH2";2021;"MIN";0.8485;0.2054;"A"
"TOT";"TOT";"SCHOOL";"HHTYP";"HH2";2021;"NBSTAGE";0.0489;0.0099;"A"
"TOT";"TOT";"SCHOOL";"HHTYP";"HH2KIDS";2021;"KM";2.2091;0.2341;"A"
"TOT";"TOT";"SCHOOL";"HHTYP";"HH2KIDS";2021;"MIN";6.9389;0.3054;"A"
"TOT";"TOT";"SCHOOL";"HHTYP";"HH2KIDS";2021;"NBSTAGE";0.6168;0.0219;"A"
"TOT";"TOT";"SCHOOL";"HHTYP";"HH1KIDS";2021;"KM";2.6551;0.5136;"A"
"TOT";"TOT";"SCHOOL";"HHTYP";"HH1KIDS";2021;"MIN";8.1113;0.8511;"A"
"TOT";"TOT";"SCHOOL";"HHTYP";"HH1KIDS";2021;"NBSTAGE";0.7315;0.0712;"A"
"TOT";"TOT";"SCHOOL";"HHTYP";"HHNOFAM";2021;"KM";1.6600;0.5263;"A"
"TOT";"TOT";"SCHOOL";"HHTYP";"HHNOFAM";2021;"MIN";3.4913;0.6737;"A"
"TOT";"TOT";"SCHOOL";"HHTYP";"HHNOFAM";2021;"NBSTAGE";0.3026;0.0524;"A"
"TOT";"TOT";"SCHOOL";"HHTYP";"DK_NOANS";2021;"KM";0.8294;0.7137;"A"
"TOT";"TOT";"SCHOOL";"HHTYP";"DK_NOANS";2021;"MIN";3.8611;2.6184;"A"
"TOT";"TOT";"SCHOOL";"HHTYP";"DK_NOANS";2021;"NBSTAGE";0.3501;0.2298;"A"
"TOT";"TOT";"SCHOOL";"DAY";"MO_FR";2021;"KM";1.8064;0.1582;"A"
"TOT";"TOT";"SCHOOL";"DAY";"MO_FR";2021;"MIN";5.3066;0.2096;"A"
"TOT";"TOT";"SCHOOL";"DAY";"MO_FR";2021;"NBSTAGE";0.4683;0.0149;"A"
"TOT";"TOT";"SCHOOL";"DAY";"SA";2021;"KM";0.5469;0.1802;"A"
"TOT";"TOT";"SCHOOL";"DAY";"SA";2021;"MIN";0.9612;0.2307;"A"
"TOT";"TOT";"SCHOOL";"DAY";"SA";2021;"NBSTAGE";0.0512;0.0116;"A"
"TOT";"TOT";"SCHOOL";"DAY";"SO";2021;"KM";0.3719;0.1444;"A"
"TOT";"TOT";"SCHOOL";"DAY";"SO";2021;"MIN";0.5730;0.1837;"A"
"TOT";"TOT";"SCHOOL";"DAY";"SO";2021;"NBSTAGE";0.0197;0.0051;"A"
"TOT";"TOT";"SCHOOL";"SEX";"M";2021;"KM";1.4178;0.1431;"A"
"TOT";"TOT";"SCHOOL";"SEX";"M";2021;"MIN";4.0769;0.2290;"A"
"TOT";"TOT";"SCHOOL";"SEX";"M";2021;"NBSTAGE";0.3509;0.0164;"A"
"TOT";"TOT";"SCHOOL";"SEX";"F";2021;"KM";1.4195;0.1867;"A"
"TOT";"TOT";"SCHOOL";"SEX";"F";2021;"MIN";3.9250;0.2231;"A"
"TOT";"TOT";"SCHOOL";"SEX";"F";2021;"NBSTAGE";0.3367;0.0159;"A"
"TOT";"TOT";"SCHOOL";"AGE";"Y6T17";2021;"KM";4.0262;0.2556;"A"
"TOT";"TOT";"SCHOOL";"AGE";"Y6T17";2021;"MIN";20.3280;0.7598;"A"
"TOT";"TOT";"SCHOOL";"AGE";"Y6T17";2021;"NBSTAGE";1.9981;0.0636;"A"
"TOT";"TOT";"SCHOOL";"AGE";"Y18T24";2021;"KM";5.2493;0.6562;"A"
"TOT";"TOT";"SCHOOL";"AGE";"Y18T24";2021;"MIN";10.0444;0.9632;"A"
"TOT";"TOT";"SCHOOL";"AGE";"Y18T24";2021;"NBSTAGE";0.7648;0.0742;"A"
"TOT";"TOT";"SCHOOL";"AGE";"Y25T44";2021;"KM";1.2184;0.3249;"A"
"TOT";"TOT";"SCHOOL";"AGE";"Y25T44";2021;"MIN";1.6947;0.3102;"A"
"TOT";"TOT";"SCHOOL";"AGE";"Y25T44";2021;"NBSTAGE";0.0949;0.0148;"A"
"TOT";"TOT";"SCHOOL";"AGE";"Y45T64";2021;"KM";0.4369;0.1097;"A"
"TOT";"TOT";"SCHOOL";"AGE";"Y45T64";2021;"MIN";0.6522;0.1261;"A"
"TOT";"TOT";"SCHOOL";"AGE";"Y45T64";2021;"NBSTAGE";0.0370;0.0076;"A"
"TOT";"TOT";"SCHOOL";"AGE";"Y65T79";2021;"KM";0.1891;0.0628;"A"
"TOT";"TOT";"SCHOOL";"AGE";"Y65T79";2021;"MIN";0.3512;0.1218;"A"
"TOT";"TOT";"SCHOOL";"AGE";"Y65T79";2021;"NBSTAGE";0.0161;0.0044;"A"
"TOT";"TOT";"SCHOOL";"AGE";"Y_GE80";2021;"KM";0.0397;0.0417;"U"
"TOT";"TOT";"SCHOOL";"AGE";"Y_GE80";2021;"MIN";0.0850;0.0811;"A"
"TOT";"TOT";"SCHOOL";"AGE";"Y_GE80";2021;"NBSTAGE";0.0060;0.0055;"A"
"TOT";"TOT";"SCHOOL";"HH_INC";"CHF4000";2021;"KM";0.7031;0.3500;"A"
"TOT";"TOT";"SCHOOL";"HH_INC";"CHF4000";2021;"MIN";1.3610;0.4796;"A"
"TOT";"TOT";"SCHOOL";"HH_INC";"CHF4000";2021;"NBSTAGE";0.0909;0.0256;"A"
"TOT";"TOT";"SCHOOL";"HH_INC";"CHF4001T8000";2021;"KM";0.6900;0.1560;"A"
"TOT";"TOT";"SCHOOL";"HH_INC";"CHF4001T8000";2021;"MIN";1.2676;0.1969;"A"
"TOT";"TOT";"SCHOOL";"HH_INC";"CHF4001T8000";2021;"NBSTAGE";0.0921;0.0155;"A"
"TOT";"TOT";"SCHOOL";"HH_INC";"CHF8001T12000";2021;"KM";1.1308;0.2455;"A"
"TOT";"TOT";"SCHOOL";"HH_INC";"CHF8001T12000";2021;"MIN";1.6140;0.2800;"A"
"TOT";"TOT";"SCHOOL";"HH_INC";"CHF8001T12000";2021;"NBSTAGE";0.0893;0.0147;"A"
"TOT";"TOT";"SCHOOL";"HH_INC";"CHF_GE12001";2021;"KM";1.5143;0.5316;"A"
"TOT";"TOT";"SCHOOL";"HH_INC";"CHF_GE12001";2021;"MIN";2.0827;0.4667;"A"
"TOT";"TOT";"SCHOOL";"HH_INC";"CHF_GE12001";2021;"NBSTAGE";0.1324;0.0251;"A"
"TOT";"TOT";"SCHOOL";"HH_INC";"DK_NOANS";2021;"KM";2.4571;0.1598;"A"
"TOT";"TOT";"SCHOOL";"HH_INC";"DK_NOANS";2021;"MIN";9.8746;0.3726;"A"
"TOT";"TOT";"SCHOOL";"HH_INC";"DK_NOANS";2021;"NBSTAGE";0.9282;0.0304;"A"
"TOT";"TOT";"SCHOOL";"PROF_STAT";"ACT";2021;"KM";0.7739;0.1684;"A"
"TOT";"TOT";"SCHOOL";"PROF_STAT";"ACT";2021;"MIN";1.0337;0.1509;"A"
"TOT";"TOT";"SCHOOL";"PROF_STAT";"ACT";2021;"NBSTAGE";0.0525;0.0065;"A"
"TOT";"TOT";"SCHOOL";"PROF_STAT";"NONACT";2021;"KM";0.2885;0.0614;"A"
"TOT";"TOT";"SCHOOL";"PROF_STAT";"NONACT";2021;"MIN";0.6522;0.1206;"A"
"TOT";"TOT";"SCHOOL";"PROF_STAT";"NONACT";2021;"NBSTAGE";0.0473;0.0092;"A"
"TOT";"TOT";"SCHOOL";"PROF_STAT";"EDUC";2021;"KM";5.4399;0.4080;"A"
"TOT";"TOT";"SCHOOL";"PROF_STAT";"EDUC";2021;"MIN";19.4430;0.7447;"A"
"TOT";"TOT";"SCHOOL";"PROF_STAT";"EDUC";2021;"NBSTAGE";1.8057;0.0586;"A"
"TOT";"TOT";"SCHOOL";"PROF_STAT";"DK_NOANS";2021;"KM";2.9090;3.7615;"U"
"TOT";"TOT";"SCHOOL";"PROF_STAT";"DK_NOANS";2021;"MIN";5.5647;5.9326;"U"
"TOT";"TOT";"SCHOOL";"PROF_STAT";"DK_NOANS";2021;"NBSTAGE";0.5986;0.6597;"U"
"TOT";"TOT";"SHOP";"GEO";"CH";2021;"KM";4.5864;0.1461;"A"
"TOT";"TOT";"SHOP";"GEO";"CH";2021;"MIN";11.3390;0.2424;"A"
"TOT";"TOT";"SHOP";"GEO";"CH";2021;"NBSTAGE";0.9031;0.0145;"A"
"TOT";"TOT";"SHOP";"GEO";"CH01";2021;"KM";4.5035;0.3117;"A"
"TOT";"TOT";"SHOP";"GEO";"CH01";2021;"MIN";12.1234;0.4990;"A"
"TOT";"TOT";"SHOP";"GEO";"CH01";2021;"NBSTAGE";0.9121;0.0286;"A"
"TOT";"TOT";"SHOP";"GEO";"CH02";2021;"KM";4.8570;0.3117;"A"
"TOT";"TOT";"SHOP";"GEO";"CH02";2021;"MIN";11.0070;0.4637;"A"
"TOT";"TOT";"SHOP";"GEO";"CH02";2021;"NBSTAGE";0.8759;0.0274;"A"
"TOT";"TOT";"SHOP";"GEO";"CH03";2021;"KM";4.5231;0.3850;"A"
"TOT";"TOT";"SHOP";"GEO";"CH03";2021;"MIN";11.6710;0.7139;"A"
"TOT";"TOT";"SHOP";"GEO";"CH03";2021;"NBSTAGE";0.9584;0.0387;"A"
"TOT";"TOT";"SHOP";"GEO";"CH04";2021;"KM";4.2844;0.3840;"A"
"TOT";"TOT";"SHOP";"GEO";"CH04";2021;"MIN";12.1816;0.7506;"A"
"TOT";"TOT";"SHOP";"GEO";"CH04";2021;"NBSTAGE";1.0259;0.0503;"A"
"TOT";"TOT";"SHOP";"GEO";"CH05";2021;"KM";4.7011;0.3891;"A"
"TOT";"TOT";"SHOP";"GEO";"CH05";2021;"MIN";10.0224;0.5472;"A"
"TOT";"TOT";"SHOP";"GEO";"CH05";2021;"NBSTAGE";0.8242;0.0321;"A"
"TOT";"TOT";"SHOP";"GEO";"CH06";2021;"KM";4.7564;0.4511;"A"
"TOT";"TOT";"SHOP";"GEO";"CH06";2021;"MIN";10.6065;0.7035;"A"
"TOT";"TOT";"SHOP";"GEO";"CH06";2021;"NBSTAGE";0.8094;0.0397;"A"
"TOT";"TOT";"SHOP";"GEO";"CH07";2021;"KM";4.2777;0.7586;"A"
"TOT";"TOT";"SHOP";"GEO";"CH07";2021;"MIN";10.7791;1.1180;"A"
"TOT";"TOT";"SHOP";"GEO";"CH07";2021;"NBSTAGE";0.7699;0.0556;"A"
"TOT";"TOT";"SHOP";"LANG_REG";"DE_REG";2021;"KM";4.5220;0.1761;"A"
"TOT";"TOT";"SHOP";"LANG_REG";"DE_REG";2021;"MIN";11.1544;0.3028;"A"
"TOT";"TOT";"SHOP";"LANG_REG";"DE_REG";2021;"NBSTAGE";0.9130;0.0185;"A"
"TOT";"TOT";"SHOP";"LANG_REG";"FR_REG";2021;"KM";4.7992;0.2782;"A"
"TOT";"TOT";"SHOP";"LANG_REG";"FR_REG";2021;"MIN";11.9856;0.4214;"A"
"TOT";"TOT";"SHOP";"LANG_REG";"FR_REG";2021;"NBSTAGE";0.9013;0.0242;"A"
"TOT";"TOT";"SHOP";"LANG_REG";"IT_REG";2021;"KM";4.3875;0.7563;"A"
"TOT";"TOT";"SHOP";"LANG_REG";"IT_REG";2021;"MIN";10.7892;1.0923;"A"
"TOT";"TOT";"SHOP";"LANG_REG";"IT_REG";2021;"NBSTAGE";0.7633;0.0539;"A"
"TOT";"TOT";"SHOP";"LANG_REG";"RO_REG";2021;"KM";4.9691;3.3952;"A"
"TOT";"TOT";"SHOP";"LANG_REG";"RO_REG";2021;"MIN";8.1858;3.9053;"A"
"TOT";"TOT";"SHOP";"LANG_REG";"RO_REG";2021;"NBSTAGE";0.6795;0.2056;"A"
"TOT";"TOT";"SHOP";"URB_RUR";"URB_MUN";2021;"KM";3.9947;0.1609;"A"
"TOT";"TOT";"SHOP";"URB_RUR";"URB_MUN";2021;"MIN";11.7344;0.2937;"A"
"TOT";"TOT";"SHOP";"URB_RUR";"URB_MUN";2021;"NBSTAGE";1.0002;0.0199;"A"
"TOT";"TOT";"SHOP";"URB_RUR";"INT_MUN";2021;"KM";5.4009;0.3526;"A"
"TOT";"TOT";"SHOP";"URB_RUR";"INT_MUN";2021;"MIN";11.1070;0.5780;"A"
"TOT";"TOT";"SHOP";"URB_RUR";"INT_MUN";2021;"NBSTAGE";0.7784;0.0276;"A"
"TOT";"TOT";"SHOP";"URB_RUR";"RUR_MUN";2021;"KM";5.8355;0.4671;"A"
"TOT";"TOT";"SHOP";"URB_RUR";"RUR_MUN";2021;"MIN";10.0852;0.6231;"A"
"TOT";"TOT";"SHOP";"URB_RUR";"RUR_MUN";2021;"NBSTAGE";0.6858;0.0291;"A"
"TOT";"TOT";"SHOP";"HHTYP";"HH1";2021;"KM";4.3986;0.3239;"A"
"TOT";"TOT";"SHOP";"HHTYP";"HH1";2021;"MIN";13.8794;0.6720;"A"
"TOT";"TOT";"SHOP";"HHTYP";"HH1";2021;"NBSTAGE";1.1435;0.0412;"A"
"TOT";"TOT";"SHOP";"HHTYP";"HH2";2021;"KM";5.5128;0.3022;"A"
"TOT";"TOT";"SHOP";"HHTYP";"HH2";2021;"MIN";12.9378;0.4864;"A"
"TOT";"TOT";"SHOP";"HHTYP";"HH2";2021;"NBSTAGE";0.9617;0.0258;"A"
"TOT";"TOT";"SHOP";"HHTYP";"HH2KIDS";2021;"KM";4.0951;0.2117;"A"
"TOT";"TOT";"SHOP";"HHTYP";"HH2KIDS";2021;"MIN";9.1736;0.3243;"A"
"TOT";"TOT";"SHOP";"HHTYP";"HH2KIDS";2021;"NBSTAGE";0.7415;0.0197;"A"
"TOT";"TOT";"SHOP";"HHTYP";"HH1KIDS";2021;"KM";4.3770;0.4698;"A"
"TOT";"TOT";"SHOP";"HHTYP";"HH1KIDS";2021;"MIN";11.0688;0.8164;"A"
"TOT";"TOT";"SHOP";"HHTYP";"HH1KIDS";2021;"NBSTAGE";0.9414;0.0612;"A"
"TOT";"TOT";"SHOP";"HHTYP";"HHNOFAM";2021;"KM";4.5469;0.8807;"A"
"TOT";"TOT";"SHOP";"HHTYP";"HHNOFAM";2021;"MIN";10.8648;1.1215;"A"
"TOT";"TOT";"SHOP";"HHTYP";"HHNOFAM";2021;"NBSTAGE";0.9261;0.0779;"A"
"TOT";"TOT";"SHOP";"HHTYP";"DK_NOANS";2021;"KM";3.1785;2.0893;"A"
"TOT";"TOT";"SHOP";"HHTYP";"DK_NOANS";2021;"MIN";10.9698;3.8802;"A"
"TOT";"TOT";"SHOP";"HHTYP";"DK_NOANS";2021;"NBSTAGE";0.9342;0.3392;"A"
"TOT";"TOT";"SHOP";"DAY";"MO_FR";2021;"KM";4.8758;0.1741;"A"
"TOT";"TOT";"SHOP";"DAY";"MO_FR";2021;"MIN";12.2668;0.2872;"A"
"TOT";"TOT";"SHOP";"DAY";"MO_FR";2021;"NBSTAGE";1.0012;0.0178;"A"
"TOT";"TOT";"SHOP";"DAY";"SA";2021;"KM";6.6008;0.4890;"A"
"TOT";"TOT";"SHOP";"DAY";"SA";2021;"MIN";15.5501;0.8286;"A"
"TOT";"TOT";"SHOP";"DAY";"SA";2021;"NBSTAGE";1.1579;0.0444;"A"
"TOT";"TOT";"SHOP";"DAY";"SO";2021;"KM";1.1900;0.2142;"A"
"TOT";"TOT";"SHOP";"DAY";"SO";2021;"MIN";2.6558;0.3119;"A"
"TOT";"TOT";"SHOP";"DAY";"SO";2021;"NBSTAGE";0.1716;0.0147;"A"
"TOT";"TOT";"SHOP";"SEX";"M";2021;"KM";4.4495;0.2050;"A"
"TOT";"TOT";"SHOP";"SEX";"M";2021;"MIN";10.1630;0.3195;"A"
"TOT";"TOT";"SHOP";"SEX";"M";2021;"NBSTAGE";0.8055;0.0195;"A"
"TOT";"TOT";"SHOP";"SEX";"F";2021;"KM";4.7205;0.2083;"A"
"TOT";"TOT";"SHOP";"SEX";"F";2021;"MIN";12.4924;0.3648;"A"
"TOT";"TOT";"SHOP";"SEX";"F";2021;"NBSTAGE";0.9987;0.0217;"A"
"TOT";"TOT";"SHOP";"AGE";"Y6T17";2021;"KM";2.2700;0.3556;"A"
"TOT";"TOT";"SHOP";"AGE";"Y6T17";2021;"MIN";5.2497;0.5115;"A"
"TOT";"TOT";"SHOP";"AGE";"Y6T17";2021;"NBSTAGE";0.3987;0.0266;"A"
"TOT";"TOT";"SHOP";"AGE";"Y18T24";2021;"KM";4.2604;0.5143;"A"
"TOT";"TOT";"SHOP";"AGE";"Y18T24";2021;"MIN";9.1689;0.7803;"A"
"TOT";"TOT";"SHOP";"AGE";"Y18T24";2021;"NBSTAGE";0.7314;0.0509;"A"
"TOT";"TOT";"SHOP";"AGE";"Y25T44";2021;"KM";5.0031;0.3197;"A"
"TOT";"TOT";"SHOP";"AGE";"Y25T44";2021;"MIN";11.3203;0.4988;"A"
"TOT";"TOT";"SHOP";"AGE";"Y25T44";2021;"NBSTAGE";0.9128;0.0298;"A"
"TOT";"TOT";"SHOP";"AGE";"Y45T64";2021;"KM";5.2160;0.2683;"A"
"TOT";"TOT";"SHOP";"AGE";"Y45T64";2021;"MIN";12.2608;0.4571;"A"
"TOT";"TOT";"SHOP";"AGE";"Y45T64";2021;"NBSTAGE";0.9715;0.0268;"A"
"TOT";"TOT";"SHOP";"AGE";"Y65T79";2021;"KM";5.1220;0.3156;"A"
"TOT";"TOT";"SHOP";"AGE";"Y65T79";2021;"MIN";15.1995;0.6223;"A"
"TOT";"TOT";"SHOP";"AGE";"Y65T79";2021;"NBSTAGE";1.1823;0.0376;"A"
"TOT";"TOT";"SHOP";"AGE";"Y_GE80";2021;"KM";3.2013;0.3695;"A"
"TOT";"TOT";"SHOP";"AGE";"Y_GE80";2021;"MIN";12.4782;0.8657;"A"
"TOT";"TOT";"SHOP";"AGE";"Y_GE80";2021;"NBSTAGE";1.0706;0.0625;"A"
"TOT";"TOT";"SHOP";"HH_INC";"CHF4000";2021;"KM";4.1326;0.3774;"A"
"TOT";"TOT";"SHOP";"HH_INC";"CHF4000";2021;"MIN";13.8225;0.7683;"A"
"TOT";"TOT";"SHOP";"HH_INC";"CHF4000";2021;"NBSTAGE";1.1442;0.0504;"A"
"TOT";"TOT";"SHOP";"HH_INC";"CHF4001T8000";2021;"KM";5.0229;0.2996;"A"
"TOT";"TOT";"SHOP";"HH_INC";"CHF4001T8000";2021;"MIN";12.6755;0.5297;"A"
"TOT";"TOT";"SHOP";"HH_INC";"CHF4001T8000";2021;"NBSTAGE";1.0016;0.0296;"A"
"TOT";"TOT";"SHOP";"HH_INC";"CHF8001T12000";2021;"KM";5.4478;0.3654;"A"
"TOT";"TOT";"SHOP";"HH_INC";"CHF8001T12000";2021;"MIN";12.1241;0.5705;"A"
"TOT";"TOT";"SHOP";"HH_INC";"CHF8001T12000";2021;"NBSTAGE";0.9661;0.0347;"A"
"TOT";"TOT";"SHOP";"HH_INC";"CHF_GE12001";2021;"KM";5.2401;0.3967;"A"
"TOT";"TOT";"SHOP";"HH_INC";"CHF_GE12001";2021;"MIN";11.3649;0.6114;"A"
"TOT";"TOT";"SHOP";"HH_INC";"CHF_GE12001";2021;"NBSTAGE";0.9000;0.0365;"A"
"TOT";"TOT";"SHOP";"HH_INC";"DK_NOANS";2021;"KM";3.4974;0.2513;"A"
"TOT";"TOT";"SHOP";"HH_INC";"DK_NOANS";2021;"MIN";8.7268;0.3922;"A"
"TOT";"TOT";"SHOP";"HH_INC";"DK_NOANS";2021;"NBSTAGE";0.6879;0.0244;"A"
"TOT";"TOT";"SHOP";"PROF_STAT";"ACT";2021;"KM";4.9050;0.2085;"A"
"TOT";"TOT";"SHOP";"PROF_STAT";"ACT";2021;"MIN";10.9250;0.3353;"A"
"TOT";"TOT";"SHOP";"PROF_STAT";"ACT";2021;"NBSTAGE";0.8715;0.0197;"A"
"TOT";"TOT";"SHOP";"PROF_STAT";"NONACT";2021;"KM";5.0698;0.2612;"A"
"TOT";"TOT";"SHOP";"PROF_STAT";"NONACT";2021;"MIN";15.1675;0.4846;"A"
"TOT";"TOT";"SHOP";"PROF_STAT";"NONACT";2021;"NBSTAGE";1.2066;0.0301;"A"
"TOT";"TOT";"SHOP";"PROF_STAT";"EDUC";2021;"KM";2.7252;0.3121;"A"
"TOT";"TOT";"SHOP";"PROF_STAT";"EDUC";2021;"MIN";6.3624;0.4606;"A"
"TOT";"TOT";"SHOP";"PROF_STAT";"EDUC";2021;"NBSTAGE";0.5049;0.0277;"A"
"TOT";"TOT";"SHOP";"PROF_STAT";"DK_NOANS";2021;"KM";3.4730;4.0232;"U"
"TOT";"TOT";"SHOP";"PROF_STAT";"DK_NOANS";2021;"MIN";8.9438;6.7169;"A"
"TOT";"TOT";"SHOP";"PROF_STAT";"DK_NOANS";2021;"NBSTAGE";0.5470;0.3045;"A"
"TOT";"TOT";"LEISU";"GEO";"CH";2021;"KM";12.9167;0.3203;"A"
"TOT";"TOT";"LEISU";"GEO";"CH";2021;"MIN";39.8779;0.6135;"A"
"TOT";"TOT";"LEISU";"GEO";"CH";2021;"NBSTAGE";1.3299;0.0181;"A"
"TOT";"TOT";"LEISU";"GEO";"CH01";2021;"KM";11.8058;0.6411;"A"
"TOT";"TOT";"LEISU";"GEO";"CH01";2021;"MIN";37.8663;1.2039;"A"
"TOT";"TOT";"LEISU";"GEO";"CH01";2021;"NBSTAGE";1.3328;0.0357;"A"
"TOT";"TOT";"LEISU";"GEO";"CH02";2021;"KM";14.1681;0.7066;"A"
"TOT";"TOT";"LEISU";"GEO";"CH02";2021;"MIN";40.1567;1.2723;"A"
"TOT";"TOT";"LEISU";"GEO";"CH02";2021;"NBSTAGE";1.2958;0.0363;"A"
"TOT";"TOT";"LEISU";"GEO";"CH03";2021;"KM";11.5243;0.8393;"A"
"TOT";"TOT";"LEISU";"GEO";"CH03";2021;"MIN";39.1476;1.7222;"A"
"TOT";"TOT";"LEISU";"GEO";"CH03";2021;"NBSTAGE";1.3394;0.0495;"A"
"TOT";"TOT";"LEISU";"GEO";"CH04";2021;"KM";12.7628;0.8942;"A"
"TOT";"TOT";"LEISU";"GEO";"CH04";2021;"MIN";39.5687;1.7962;"A"
"TOT";"TOT";"LEISU";"GEO";"CH04";2021;"NBSTAGE";1.4453;0.0611;"A"
"TOT";"TOT";"LEISU";"GEO";"CH05";2021;"KM";13.4947;0.8265;"A"
"TOT";"TOT";"LEISU";"GEO";"CH05";2021;"MIN";40.8249;1.4953;"A"
"TOT";"TOT";"LEISU";"GEO";"CH05";2021;"NBSTAGE";1.2544;0.0389;"A"
"TOT";"TOT";"LEISU";"GEO";"CH06";2021;"KM";15.0767;1.0569;"A"
"TOT";"TOT";"LEISU";"GEO";"CH06";2021;"MIN";45.3160;2.0196;"A"
"TOT";"TOT";"LEISU";"GEO";"CH06";2021;"NBSTAGE";1.3538;0.0498;"A"
"TOT";"TOT";"LEISU";"GEO";"CH07";2021;"KM";9.8153;1.2530;"A"
"TOT";"TOT";"LEISU";"GEO";"CH07";2021;"MIN";35.8297;2.5612;"A"
